序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,111年1月至111年12月全年薪資所得（金額萬元）
910,2023,品管、工管及生管技術員,C200000000,2267,36782,51.2
911,2023,環境工程技術員,C200000000,---,---,---
912,2023,焚化爐、水處理及氣(液)體設備操作員,C200000000,---,---,---
913,2023,化學加工設備控制員,C200000000,-,-,-
914,2023,生命科學技術員,C200000000,---,---,---
915,2023,勞安及衛生技術員,C200000000,163,38882,53.7
916,2023,會計人員,C200000000,207,53278,70.1
917,2023,工商業銷售代表(含業務員),C200000000,1945,45407,66.6
918,2023,採購員,C200000000,372,42211,55.9
919,2023,報關員(含報驗、船務人員),C200000000,---,---,---
920,2023,會議及活動規劃人員,C200000000,-,-,-
921,2023,專業秘書,C200000000,---,---,---
922,2023,法務人員,C200000000,---,---,---
923,2023,資訊管理及維護技術員,C200000000,170,41693,56.2
924,2023,事務支援人員,C200000000,3733,37031,50.2
925,2023,總務,C200000000,293,37594,50.1
926,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C200000000,1016,38002,52.7
927,2023,接待員及服務台事務人員(含總機),C200000000,---,---,---
928,2023,電話及網路客服人員,C200000000,-,-,-
929,2023,會計助理、簿記、出納,C200000000,639,38975,52.6
930,2023,統計、財務、證券及保險事務人員,C200000000,-,-,-
931,2023,存貨事務人員,C200000000,875,34975,47
932,2023,生產及物料規劃事務人員,C200000000,582,36821,50.1
933,2023,人事事務人員,C200000000,162,36050,47.3
934,2023,服務及銷售工作人員,C200000000,193,31173,49.6
935,2023,廚師,C200000000,---,---,---
936,2023,餐飲服務人員(含餐食櫃台工作),C200000000,-,-,-
937,2023,按摩師,C200000000,---,---,---
938,2023,銷售人員,C200000000,---,---,---
939,2023,電話及網路行銷人員,C200000000,---,---,---
940,2023,建築物管理員、保全及警衛人員,C200000000,---,---,---
941,2023,技藝、機械設備操作及組裝人員,C200000000,11170,31718,45.6
942,2023,園藝及農牧業生產人員,C200000000,-,-,-
943,2023,產業用機器維修人員,C200000000,328,40016,50.7
944,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),C200000000,---,---,---
945,2023,電力、電子、資通訊設備裝修人員(含水電工),C200000000,147,40440,62
946,2023,產品分級及檢查人員,C200000000,806,29621,42
947,2023,生產機械設備操作人員、剪裁或裁縫人員,C200000000,6811,31798,46.5
948,2023,組裝(現場)人員,C200000000,2869,30286,42.4
949,2023,小客、貨車駕駛人員,C200000000,151,39279,56.6
950,2023,大客、貨車駕駛人員,C200000000,---,---,---
951,2023,推土、吊車、起重機等移運設備操作人員,C200000000,-,-,-
952,2023,基層技術工及勞力工,C200000000,770,28687,41.2
953,2023,清潔及家事工作人員(含建築清潔工、房務人員),C200000000,218,29334,38.9
954,2023,勞力工(含理貨員、行李搬運工),C200000000,552,28431,42.2
955,2023,主管及監督人員,C210000000,4264,61318,89.3
956,2023,高階主管(總經理及總執行長),C210000000,267,112312,206.7
957,2023,中階主管(經理),C210000000,985,74999,112.9
958,2023,監督人員(含現場及辦公室主任、科/股長),C210000000,3012,52324,72.7
959,2023,專業人員,C210000000,2334,44539,66.1
960,2023,品管、工管及生管工程師,C210000000,594,41711,62.1
961,2023,機械工程師(含造船、輪機、鑄造),C210000000,421,45331,67.1
962,2023,化學工程師,C210000000,268,46626,64.7
963,2023,紡織工程師,C210000000,-,-,-
964,2023,電機、電子工程師,C210000000,---,---,---
965,2023,產品及服裝設計師(含工業設計),C210000000,393,45149,69.7
966,2023,護理人員,C210000000,-,-,-
967,2023,勞安及衛生管理人員(含工業安全管理師),C210000000,129,48513,73.7
968,2023,財務及投資規劃分析人員,C210000000,-,-,-
969,2023,專案管理師(含經營管理顧問),C210000000,---,---,---
970,2023,人力資源管理師,C210000000,---,---,---
971,2023,廣告及行銷專業人員(含企劃),C210000000,180,41618,62.4
972,2023,公關專業人員,C210000000,-,-,-
973,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C210000000,169,46778,66.6
974,2023,翻譯人員,C210000000,---,---,---
975,2023,技術員及助理專業人員,C210000000,3786,37670,53.2
976,2023,電機、電子技術員,C210000000,---,---,---
977,2023,機械技術員(含造船、輪機、鑄造),C210000000,586,40286,53.9
978,2023,化工技術員,C210000000,---,---,---
979,2023,品管、工管及生管技術員,C210000000,1456,35728,55.4
980,2023,製圖員,C210000000,119,38710,46.6
981,2023,勞安及衛生技術員,C210000000,---,---,---
982,2023,會計人員,C210000000,---,---,---
983,2023,工商業銷售代表(含業務員),C210000000,894,37820,51
984,2023,採購員,C210000000,261,40492,51.5
985,2023,報關員(含報驗、船務人員),C210000000,---,---,---
986,2023,專業秘書,C210000000,---,---,---
987,2023,資訊管理及維護技術員,C210000000,---,---,---
988,2023,事務支援人員,C210000000,3829,35626,46.6
989,2023,總務,C210000000,418,35954,49.7
990,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C210000000,1796,35483,45.9
991,2023,接待員及服務台事務人員(含總機),C210000000,---,---,---
992,2023,會計助理、簿記、出納,C210000000,814,37004,47
993,2023,存貨事務人員,C210000000,266,33892,46
994,2023,生產及物料規劃事務人員,C210000000,345,34725,48.4
995,2023,人事事務人員,C210000000,---,---,---
996,2023,服務及銷售工作人員,C210000000,156,33412,42.9
997,2023,廚師,C210000000,-,-,-
998,2023,銷售人員,C210000000,-,-,-
999,2023,建築物管理員、保全及警衛人員,C210000000,---,---,---
1000,2023,技藝、機械設備操作及組裝人員,C210000000,23730,33049,45.3
1001,2023,油漆、噴漆人員(含裱糊工),C210000000,---,---,---
1002,2023,焊接及切割人員(含電焊工、氣焊工),C210000000,-,-,-
1003,2023,工具製造人員(含模具工、鉗工),C210000000,225,40802,53.5
1004,2023,金屬工具機設定及操作人員,C210000000,436,30566,39.2
1005,2023,產業用機器維修人員,C210000000,225,39686,52.6
1006,2023,電力、電子、資通訊設備裝修人員(含水電工),C210000000,-,-,-
1007,2023,產品分級及檢查人員,C210000000,1549,29604,36.5
1008,2023,生產機械設備操作人員、剪裁或裁縫人員,C210000000,16616,34107,47.5
1009,2023,組裝(現場)人員,C210000000,4151,29397,38.8
1010,2023,小客、貨車駕駛人員,C210000000,---,---,---
1011,2023,大客、貨車駕駛人員,C210000000,125,39241,61.2
1012,2023,推土、吊車、起重機等移運設備操作人員,C210000000,---,---,---
1013,2023,基層技術工及勞力工,C210000000,953,29854,36.6
1014,2023,清潔及家事工作人員(含建築清潔工、房務人員),C210000000,---,---,---
1015,2023,勞力工(含理貨員、行李搬運工),C210000000,914,29894,36.6
1016,2023,主管及監督人員,C220000000,15053,68011,103.2
1017,2023,高階主管(總經理及總執行長),C220000000,1134,126871,223.4
1018,2023,中階主管(經理),C220000000,4248,82421,128.9
1019,2023,監督人員(含現場及辦公室主任、科/股長),C220000000,9671,54779,79.8
1020,2023,專業人員,C220000000,5073,56243,83
1021,2023,品管、工管及生管工程師,C220000000,1347,55299,78.4
1022,2023,環境工程師,C220000000,-,-,-
1023,2023,機械工程師(含造船、輪機、鑄造),C220000000,612,56838,82.4
1024,2023,化學工程師,C220000000,453,62886,101
1025,2023,電機、電子工程師,C220000000,365,58371,102.1
1026,2023,產品及服裝設計師(含工業設計),C220000000,552,49153,69.7
1027,2023,護理人員,C220000000,---,---,---
1028,2023,勞安及衛生管理人員(含工業安全管理師),C220000000,339,52898,72.1
1029,2023,會(審)計師,C220000000,-,-,-
1030,2023,財務及投資規劃分析人員,C220000000,---,---,---
1031,2023,專案管理師(含經營管理顧問),C220000000,326,65656,104.3
1032,2023,稽核人員,C220000000,---,---,---
1033,2023,人力資源管理師,C220000000,158,52467,75.4
1034,2023,廣告及行銷專業人員(含企劃),C220000000,341,51860,72.3
1035,2023,公關專業人員,C220000000,-,-,-
1036,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C220000000,481,58349,95.8
1037,2023,律師,C220000000,-,-,-
1038,2023,專利工程師及公證人,C220000000,-,-,-
1039,2023,翻譯人員,C220000000,---,---,---
1040,2023,技術員及助理專業人員,C220000000,14728,39994,56.5
1041,2023,電機、電子技術員,C220000000,1637,38751,59
1042,2023,機械技術員(含造船、輪機、鑄造),C220000000,2676,38168,53.5
1043,2023,化工技術員,C220000000,637,41543,60.1
1044,2023,品管、工管及生管技術員,C220000000,4396,38695,52.6
1045,2023,製圖員,C220000000,504,41581,59.7
1046,2023,環境工程技術員,C220000000,---,---,---
1047,2023,化學加工設備控制員,C220000000,---,---,---
1048,2023,勞安及衛生技術員,C220000000,180,38633,52.9
1049,2023,會計人員,C220000000,241,47415,73.2
1050,2023,統計及精算助理專業人員,C220000000,-,-,-
1051,2023,工商業銷售代表(含業務員),C220000000,2878,42892,62.1
1052,2023,採購員,C220000000,1184,39200,51.8
1053,2023,報關員(含報驗、船務人員),C220000000,---,---,---
1054,2023,專業秘書,C220000000,---,---,---
1055,2023,法務人員,C220000000,---,---,---
1056,2023,資訊管理及維護技術員,C220000000,242,42476,60.9
1057,2023,事務支援人員,C220000000,17367,33947,44.9
1058,2023,總務,C220000000,1279,34094,44.1
1059,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C220000000,4674,33801,44.6
1060,2023,接待員及服務台事務人員(含總機),C220000000,277,33916,54.9
1061,2023,電話及網路客服人員,C220000000,-,-,-
1062,2023,會計助理、簿記、出納,C220000000,6541,33893,44.3
1063,2023,存貨事務人員,C220000000,1827,34274,45.8
1064,2023,生產及物料規劃事務人員,C220000000,2134,33939,45.4
1065,2023,人事事務人員,C220000000,632,34367,46
1066,2023,服務及銷售工作人員,C220000000,390,37737,55.7
1067,2023,廚師,C220000000,---,---,---
1068,2023,按摩師,C220000000,-,-,-
1069,2023,建築物管理員、保全及警衛人員,C220000000,373,37829,56
1070,2023,技藝、機械設備操作及組裝人員,C220000000,75566,32690,42.7
1071,2023,油漆、噴漆人員(含裱糊工),C220000000,277,33051,40.9
1072,2023,工具製造人員(含模具工、鉗工),C220000000,1084,42946,57.7
1073,2023,金屬工具機設定及操作人員,C220000000,1230,34575,45.6
1074,2023,產業用機器維修人員,C220000000,414,38941,53.2
1075,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),C220000000,716,31785,45.6
1076,2023,電力、電子、資通訊設備裝修人員(含水電工),C220000000,366,40069,52.4
1077,2023,產品分級及檢查人員,C220000000,2765,31558,42.8
1078,2023,生產機械設備操作人員、剪裁或裁縫人員,C220000000,44903,32880,42.6
1079,2023,組裝(現場)人員,C220000000,21388,31314,41.1
1080,2023,小客、貨車駕駛人員,C220000000,1108,33135,41.7
1081,2023,大客、貨車駕駛人員,C220000000,830,38098,51.3
1082,2023,推土、吊車、起重機等移運設備操作人員,C220000000,485,34426,46.5
1083,2023,基層技術工及勞力工,C220000000,2756,29105,37.9
1084,2023,清潔及家事工作人員(含建築清潔工、房務人員),C220000000,158,28616,36.6
1085,2023,勞力工(含理貨員、行李搬運工),C220000000,2595,29134,38
1086,2023,廚房幫工(含速食烹調),C220000000,-,-,-
1087,2023,主管及監督人員,C230000000,7028,69059,108.1
1088,2023,高階主管(總經理及總執行長),C230000000,518,137040,231.6
1089,2023,中階主管(經理),C230000000,1798,85168,138.9
1090,2023,監督人員(含現場及辦公室主任、科/股長),C230000000,4712,55439,83.6
1091,2023,專業人員,C230000000,2801,57932,95.7
1092,2023,品管、工管及生管工程師,C230000000,579,52068,93.4
1093,2023,土木及水利工程師,C230000000,---,---,---
1094,2023,環境工程師,C230000000,---,---,---
1095,2023,機械工程師(含造船、輪機、鑄造),C230000000,405,64489,105.6
1096,2023,化學工程師,C230000000,504,60420,101.3
1097,2023,地質、採礦、鑽探、冶金工程師,C230000000,---,---,---
1098,2023,光學工程師,C230000000,-,-,-
1099,2023,電機、電子工程師,C230000000,309,64282,101.8
1100,2023,產品及服裝設計師(含工業設計),C230000000,171,50552,70.2
1101,2023,護理人員,C230000000,---,---,---
1102,2023,勞安及衛生管理人員(含工業安全管理師),C230000000,193,55598,76.3
1103,2023,財務及投資規劃分析人員,C230000000,---,---,---
1104,2023,專案管理師(含經營管理顧問),C230000000,76,77585,134.2
1105,2023,稽核人員,C230000000,---,---,---
1106,2023,人力資源管理師,C230000000,94,55161,85.4
1107,2023,廣告及行銷專業人員(含企劃),C230000000,145,48804,95.3
1108,2023,公關專業人員,C230000000,---,---,---
1109,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C230000000,130,62257,102.5
1110,2023,專利工程師及公證人,C230000000,-,-,-
1111,2023,技術員及助理專業人員,C230000000,6794,40520,59.7
1112,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C230000000,-,-,-
1113,2023,電機、電子技術員,C230000000,656,45018,65.5
1114,2023,機械技術員(含造船、輪機、鑄造),C230000000,834,40855,59.4
1115,2023,化工技術員,C230000000,265,43068,64.3
1116,2023,品管、工管及生管技術員,C230000000,2333,38520,64
1117,2023,製圖員,C230000000,180,38387,48.1
1118,2023,地質、採礦、鑽探、冶金技術員,C230000000,54,48243,88.6
1119,2023,環境工程技術員,C230000000,---,---,---
1120,2023,焚化爐、水處理及氣(液)體設備操作員,C230000000,-,-,-
1121,2023,勞安及衛生技術員,C230000000,291,34719,43.3
1122,2023,會計人員,C230000000,85,62280,105.6
1123,2023,工商業銷售代表(含業務員),C230000000,1428,41063,53.2
1124,2023,採購員,C230000000,429,38673,52.1
1125,2023,報關員(含報驗、船務人員),C230000000,-,-,-
1126,2023,專業秘書,C230000000,91,49131,74.3
1127,2023,法務人員,C230000000,---,---,---
1128,2023,資訊管理及維護技術員,C230000000,---,---,---
1129,2023,事務支援人員,C230000000,8201,34619,46.8
1130,2023,總務,C230000000,617,35147,48.3
1131,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C230000000,3506,34024,44.7
1132,2023,接待員及服務台事務人員(含總機),C230000000,---,---,---
1133,2023,電話及網路客服人員,C230000000,-,-,-
1134,2023,會計助理、簿記、出納,C230000000,1933,33584,45.8
1135,2023,存貨事務人員,C230000000,630,33514,48.9
1136,2023,生產及物料規劃事務人員,C230000000,941,40770,54.9
1137,2023,人事事務人員,C230000000,366,32224,39.9
1138,2023,服務及銷售工作人員,C230000000,672,35488,46.7
1139,2023,導遊、領隊及解說員,C230000000,-,-,-
1140,2023,廚師,C230000000,---,---,---
1141,2023,銷售人員,C230000000,---,---,---
1142,2023,收銀員及售票員,C230000000,-,-,-
1143,2023,建築物管理員、保全及警衛人員,C230000000,254,36645,51
1144,2023,技藝、機械設備操作及組裝人員,C230000000,38094,35194,53.9
1145,2023,砌石、裁石及石雕人員,C230000000,---,---,---
1146,2023,焊接及切割人員(含電焊工、氣焊工),C230000000,---,---,---
1147,2023,工具製造人員(含模具工、鉗工),C230000000,261,37453,49.8
1148,2023,金屬工具機設定及操作人員,C230000000,-,-,-
1149,2023,車輛維修人員(含自行車、機車、汽車、火車),C230000000,---,---,---
1150,2023,產業用機器維修人員,C230000000,595,38956,54.4
1151,2023,陶瓷製品有關工作人員(含磚瓦),C230000000,5569,32462,41.8
1152,2023,玻璃製品製造人員,C230000000,11307,37193,67.8
1153,2023,電力、電子、資通訊設備裝修人員(含水電工),C230000000,340,39667,53.4
1154,2023,產品分級及檢查人員,C230000000,1405,35230,43.5
1155,2023,木材處理、家具木工及有關工作人員,C230000000,-,-,-
1156,2023,生產機械設備操作人員、剪裁或裁縫人員,C230000000,5731,34904,52.1
1157,2023,組裝(現場)人員,C230000000,6038,31745,47.5
1158,2023,小客、貨車駕駛人員,C230000000,634,33935,45.4
1159,2023,大客、貨車駕駛人員,C230000000,3306,40454,57.1
1160,2023,推土、吊車、起重機等移運設備操作人員,C230000000,798,38335,52.1
1161,2023,基層技術工及勞力工,C230000000,4150,28855,36.3
1162,2023,清潔及家事工作人員(含建築清潔工、房務人員),C230000000,146,31585,38.3
1163,2023,勞力工(含理貨員、行李搬運工),C230000000,4004,28755,36.2
1164,2023,主管及監督人員,C240000000,11371,72432,121.2
1165,2023,高階主管(總經理及總執行長),C240000000,1011,127741,221.4
1166,2023,中階主管(經理),C240000000,2943,82912,136.1
1167,2023,監督人員(含現場及辦公室主任、科/股長),C240000000,7417,60734,101.9
1168,2023,專業人員,C240000000,7756,63376,105.2
1169,2023,品管、工管及生管工程師,C240000000,2034,60154,97.2
1170,2023,土木及水利工程師,C240000000,57,73006,103.5
1171,2023,環境工程師,C240000000,85,68722,133.1
1172,2023,機械工程師(含造船、輪機、鑄造),C240000000,1833,67469,106.7
1173,2023,化學工程師,C240000000,356,60593,114.1
1174,2023,地質、採礦、鑽探、冶金工程師,C240000000,251,78745,149.7
1175,2023,電機、電子工程師,C240000000,1017,70047,117.3
1176,2023,產品及服裝設計師(含工業設計),C240000000,149,56984,86.9
1177,2023,醫師,C240000000,-,-,-
1178,2023,護理人員,C240000000,---,---,---
1179,2023,藥事人員(含藥師),C240000000,-,-,-
1180,2023,勞安及衛生管理人員(含工業安全管理師),C240000000,487,55022,100.8
1181,2023,會(審)計師,C240000000,-,-,-
1182,2023,財務及投資規劃分析人員,C240000000,---,---,---
1183,2023,專案管理師(含經營管理顧問),C240000000,244,50622,76.7
1184,2023,稽核人員,C240000000,---,---,---
1185,2023,人力資源管理師,C240000000,181,53058,102.5
1186,2023,廣告及行銷專業人員(含企劃),C240000000,298,53143,94.6
1187,2023,公關專業人員,C240000000,-,-,-
1188,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C240000000,676,65477,104.6
1189,2023,技術員及助理專業人員,C240000000,15981,46219,76.8
1190,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C240000000,-,-,-
1191,2023,電機、電子技術員,C240000000,1553,50350,78.7
1192,2023,冷凍空調技術員,C240000000,-,-,-
1193,2023,機械技術員(含造船、輪機、鑄造),C240000000,4467,48148,87.2
1194,2023,化工技術員,C240000000,455,57662,102
1195,2023,品管、工管及生管技術員,C240000000,2612,40845,64.5
1196,2023,製圖員,C240000000,495,36110,52.9
1197,2023,環境工程技術員,C240000000,263,42385,68.2
1198,2023,發電設備操作員,C240000000,---,---,---
1199,2023,焚化爐、水處理及氣(液)體設備操作員,C240000000,179,66370,98.6
1200,2023,化學加工設備控制員,C240000000,-,-,-
1201,2023,金屬生產製程控制員,C240000000,1841,51809,86.3
1202,2023,醫療設備控制技術員,C240000000,-,-,-
1203,2023,醫學及病理檢驗人員,C240000000,-,-,-
1204,2023,勞安及衛生技術員,C240000000,522,36504,60.4
1205,2023,會計人員,C240000000,218,60439,103.4
1206,2023,工商業銷售代表(含業務員),C240000000,1920,41613,60.2
1207,2023,採購員,C240000000,857,40821,64.5
1208,2023,報關員(含報驗、船務人員),C240000000,-,-,-
1209,2023,專業秘書,C240000000,121,42948,68
1210,2023,法務人員,C240000000,---,---,---
1211,2023,資訊管理及維護技術員,C240000000,289,46515,80.7
1212,2023,電信技術員,C240000000,-,-,-
1213,2023,事務支援人員,C240000000,12411,39045,64.5
1214,2023,總務,C240000000,1013,36349,60.4
1215,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C240000000,4005,39217,66.6
1216,2023,接待員及服務台事務人員(含總機),C240000000,---,---,---
1217,2023,會計助理、簿記、出納,C240000000,3061,35711,50.5
1218,2023,統計、財務、證券及保險事務人員,C240000000,-,-,-
1219,2023,存貨事務人員,C240000000,1433,42302,72.3
1220,2023,生產及物料規劃事務人員,C240000000,2238,43737,81.7
1221,2023,運輸事務人員(含稽查、調度、管理、航務),C240000000,-,-,-
1222,2023,人事事務人員,C240000000,411,34812,49.8
1223,2023,服務及銷售工作人員,C240000000,370,35407,56
1224,2023,廚師,C240000000,---,---,---
1225,2023,銷售人員,C240000000,-,-,-
1226,2023,建築物管理員、保全及警衛人員,C240000000,274,35584,57
1227,2023,技藝、機械設備操作及組裝人員,C240000000,56385,39558,69.1
1228,2023,砌磚及有關工作人員,C240000000,-,-,-
1229,2023,鋼筋彎紮、模板及混凝土有關工作人員,C240000000,-,-,-
1230,2023,油漆、噴漆人員(含裱糊工),C240000000,298,32334,40.1
1231,2023,金屬砂模及砂心製造人員,C240000000,2262,31504,45.4
1232,2023,焊接及切割人員(含電焊工、氣焊工),C240000000,2179,38457,57
1233,2023,板金人員,C240000000,579,41750,73.6
1234,2023,鍛造、錘造及鍛壓工作人員,C240000000,1544,38344,52.4
1235,2023,工具製造人員(含模具工、鉗工),C240000000,403,37959,58.7
1236,2023,金屬工具機設定及操作人員,C240000000,9051,34008,58.9
1237,2023,產業用機器維修人員,C240000000,2368,55097,97.4
1238,2023,電力、電子、資通訊設備裝修人員(含水電工),C240000000,1389,58652,103.5
1239,2023,產品分級及檢查人員,C240000000,999,33274,62.7
1240,2023,生產機械設備操作人員、剪裁或裁縫人員,C240000000,22074,43162,77.6
1241,2023,組裝(現場)人員,C240000000,9378,30535,57
