序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
2164,2025,機械技術員(含造船、輪機、鑄造),C280000000,1405,48554,75.9
2165,2025,化工技術員,C280000000,68,42564,52.2
2166,2025,品管、工管及生管技術員,C280000000,3037,41535,60.4
2167,2025,製圖員,C280000000,740,42215,57.1
2168,2025,環境工程技術員,C280000000,---,---,---
2169,2025,焚化爐、水處理及氣(液)體設備操作員,C280000000,-,-,-
2170,2025,勞安及衛生技術員,C280000000,158,43667,59.9
2171,2025,其他醫療保健助理專業人員,C280000000,-,-,-
2172,2025,會計人員,C280000000,326,50829,80.7
2173,2025,統計及精算助理專業人員,C280000000,-,-,-
2174,2025,工商業銷售代表(含業務員),C280000000,3254,51195,73.4
2175,2025,採購員,C280000000,1830,46449,62.4
2176,2025,報關員(含報驗、船務人員),C280000000,330,42757,60.6
2177,2025,不動產經紀人(含房屋仲介),C280000000,-,-,-
2178,2025,專業秘書,C280000000,327,53377,77.3
2179,2025,法務人員,C280000000,34,53098,89.7
2180,2025,攝影師、攝影記者,C280000000,-,-,-
2181,2025,資訊管理及維護技術員,C280000000,359,45682,61.5
2182,2025,電信技術員,C280000000,---,---,---
2183,2025,其他技術員及助理專業人員,C280000000,-,-,-
2184,2025,事務支援人員,C280000000,11368,38248,51.9
2185,2025,總務,C280000000,943,39754,54.9
2186,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C280000000,3444,38920,53.9
2187,2025,接待員及服務台事務人員(含總機),C280000000,289,34410,49.4
2188,2025,電話及網路客服人員,C280000000,---,---,---
2189,2025,醫院(診所)櫃台事務人員,C280000000,-,-,-
2190,2025,會計助理、簿記、出納,C280000000,2734,38020,50.1
2191,2025,統計、財務、證券及保險事務人員,C280000000,-,-,-
2192,2025,存貨事務人員,C280000000,1793,37113,49.9
2193,2025,生產及物料規劃事務人員,C280000000,1653,38224,51
2194,2025,運輸事務人員(含稽查、調度、管理、航務),C280000000,-,-,-
2195,2025,人事事務人員,C280000000,478,38419,52.5
2196,2025,郵件處理及投遞人員,C280000000,-,-,-
2197,2025,其他事務支援人員,C280000000,-,-,-
2198,2025,服務及銷售工作人員,C280000000,314,36113,48.9
2199,2025,廚師(含廚房領班),C280000000,-,-,-
2200,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C280000000,-,-,-
2201,2025,按摩師,C280000000,---,---,---
2202,2025,商店銷售及展售人員(含門市店長),C280000000,---,---,---
2203,2025,收銀員及售票員,C280000000,-,-,-
2204,2025,建築物管理員、保全及警衛人員,C280000000,297,36514,49.3
2205,2025,技藝、機械設備操作及組裝人員,C280000000,69054,34438,49.5
2206,2025,鋼筋彎紮、模板及混凝土有關工作人員,C280000000,-,-,-
2207,2025,營建木作人員,C280000000,-,-,-
2208,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),C280000000,-,-,-
2209,2025,屋頂工作、地面牆面鋪設、泥作工作人員,C280000000,-,-,-
2210,2025,空調及冷凍機械裝修人員,C280000000,1043,40421,55.7
2211,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C280000000,---,---,---
2212,2025,焊接及切割人員(含電焊工、氣焊工),C280000000,1096,39730,53.1
2213,2025,板金人員,C280000000,502,33980,44.3
2214,2025,鍛造、錘造及鍛壓工作人員,C280000000,-,-,-
2215,2025,工具製造人員(含模具工、鉗工),C280000000,270,37852,52.9
2216,2025,金屬工具機設定及操作人員,C280000000,3178,35459,49.8
2217,2025,產業用機器維修人員,C280000000,---,---,---
2218,2025,精密儀器製造及修理人員,C280000000,123,40789,53.3
2219,2025,玻璃製品製造人員,C280000000,-,-,-
2220,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C280000000,-,-,-
2221,2025,電力、電子、資通訊設備裝修人員(含水電工),C280000000,4392,39409,55.9
2222,2025,產品分級及檢查人員,C280000000,2142,31162,39.4
2223,2025,光學鏡片製作人員,C280000000,-,-,-
2224,2025,生產機械設備操作人員、剪裁或裁縫人員,C280000000,12057,36261,50.3
2225,2025,組裝(現場)人員,C280000000,43076,33071,49
2226,2025,小客、貨車駕駛人員,C280000000,891,38576,49.8
2227,2025,大客、貨車駕駛人員,C280000000,---,---,---
2228,2025,推土、吊車、起重機等移運設備操作人員,C280000000,---,---,---
2229,2025,其他技藝、機械設備操作及組裝人員,C280000000,-,-,-
2230,2025,基層技術工及勞力工,C280000000,2862,30987,39.2
2231,2025,清潔及家事工作人員(含建築清潔工、房務人員),C280000000,250,30673,38.5
2232,2025,勞力工(含理貨員、行李搬運工),C280000000,2612,31017,39.3
2233,2025,廚房幫工(含速食烹調),C280000000,-,-,-
2234,2025,抄表員及自動販賣機收款員,C280000000,-,-,-
2235,2025,停車場管理工,C280000000,-,-,-
2236,2025,主管及監督人員,C290000000,17835,78060,118.9
2237,2025,高階主管(總經理及總執行長),C290000000,1850,135003,235.6
2238,2025,中階主管(經理),C290000000,6114,89859,133.6
2239,2025,監督人員(含現場及辦公室主任、科/股長),C290000000,9871,60079,87.9
2240,2025,專業人員,C290000000,13961,55367,81.4
2241,2025,品管、工管及生管工程師,C290000000,2003,51413,75.9
2242,2025,土木及水利工程師,C290000000,-,-,-
2243,2025,環境工程師,C290000000,-,-,-
2244,2025,冷凍空調工程師,C290000000,-,-,-
2245,2025,機械工程師(含造船、輪機、鑄造),C290000000,4226,53140,78.2
2246,2025,化學工程師,C290000000,---,---,---
2247,2025,地質、採礦、鑽探、冶金工程師,C290000000,-,-,-
2248,2025,醫療器材、醫學工程師,C290000000,-,-,-
2249,2025,光學工程師,C290000000,---,---,---
2250,2025,電機、電子工程師,C290000000,3225,61782,93.3
2251,2025,電信工程師,C290000000,-,-,-
2252,2025,建築工程師(含建築師),C290000000,-,-,-
2253,2025,測量師及製圖師,C290000000,---,---,---
2254,2025,平面及多媒體設計師,C290000000,---,---,---
2255,2025,產品及服裝設計師(含工業設計),C290000000,1126,50030,68.5
2256,2025,護理人員,C290000000,---,---,---
2257,2025,勞安及衛生管理人員(含工業安全管理師),C290000000,360,53327,77.7
2258,2025,營養師,C290000000,---,---,---
2259,2025,會(審)計師,C290000000,---,---,---
2260,2025,財務及投資規劃分析人員,C290000000,53,60824,95.5
2261,2025,專案管理師(含經營管理顧問),C290000000,486,65181,101.9
2262,2025,稽核人員,C290000000,---,---,---
2263,2025,人力資源管理師,C290000000,275,51408,72.9
2264,2025,廣告及行銷專業人員(含企劃),C290000000,529,46428,65.7
2265,2025,公關專業人員,C290000000,---,---,---
2266,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C290000000,1409,58356,84.8
2267,2025,律師,C290000000,---,---,---
2268,2025,專利工程師及公證人,C290000000,-,-,-
2269,2025,編輯、作家及有關撰稿人員,C290000000,-,-,-
2270,2025,翻譯人員,C290000000,---,---,---
2271,2025,其他專業人員,C290000000,-,-,-
2272,2025,技術員及助理專業人員,C290000000,29086,42515,59
2273,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C290000000,---,---,---
2274,2025,電機、電子技術員,C290000000,2883,42378,58.7
2275,2025,冷凍空調技術員,C290000000,-,-,-
2276,2025,機械技術員(含造船、輪機、鑄造),C290000000,8760,42118,57.6
2277,2025,化工技術員,C290000000,---,---,---
2278,2025,品管、工管及生管技術員,C290000000,4160,38283,52.5
2279,2025,製圖員,C290000000,3338,40013,53.3
2280,2025,環境工程技術員,C290000000,---,---,---
2281,2025,焚化爐、水處理及氣(液)體設備操作員,C290000000,---,---,---
2282,2025,化學加工設備控制員,C290000000,-,-,-
2283,2025,金屬生產製程控制員,C290000000,-,-,-
2284,2025,醫療設備控制技術員,C290000000,-,-,-
2285,2025,勞安及衛生技術員,C290000000,421,37933,51.4
2286,2025,其他醫療保健助理專業人員,C290000000,-,-,-
2287,2025,會計人員,C290000000,373,48753,69.6
2288,2025,工商業銷售代表(含業務員),C290000000,4615,49848,73.1
2289,2025,採購員,C290000000,3388,40146,55.5
2290,2025,報關員(含報驗、船務人員),C290000000,61,48889,72.3
2291,2025,專業秘書,C290000000,413,48229,71.9
2292,2025,法務人員,C290000000,---,---,---
2293,2025,職業運動員,C290000000,-,-,-
2294,2025,資訊管理及維護技術員,C290000000,568,42664,58.1
2295,2025,電信技術員,C290000000,-,-,-
2296,2025,其他技術員及助理專業人員,C290000000,-,-,-
2297,2025,事務支援人員,C290000000,22906,37406,50
2298,2025,總務,C290000000,1984,38948,52.3
2299,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C290000000,7964,37297,50.2
2300,2025,收帳、收費人員(含帳款催收),C290000000,---,---,---
2301,2025,接待員及服務台事務人員(含總機),C290000000,377,33517,44.9
2302,2025,電話及網路客服人員,C290000000,---,---,---
2303,2025,醫院(診所)櫃台事務人員,C290000000,-,-,-
2304,2025,會計助理、簿記、出納,C290000000,5986,36642,47.5
2305,2025,統計、財務、證券及保險事務人員,C290000000,-,-,-
2306,2025,存貨事務人員,C290000000,3146,37034,50.5
2307,2025,生產及物料規劃事務人員,C290000000,2462,39578,52.4
2308,2025,運輸事務人員(含稽查、調度、管理、航務),C290000000,-,-,-
2309,2025,人事事務人員,C290000000,894,35776,49.5
2310,2025,其他事務支援人員,C290000000,-,-,-
2311,2025,服務及銷售工作人員,C290000000,2753,32499,42.7
2312,2025,廚師(含廚房領班),C290000000,402,35569,48.5
2313,2025,按摩師,C290000000,---,---,---
2314,2025,商店銷售及展售人員(含門市店長),C290000000,-,-,-
2315,2025,電話及網路行銷人員,C290000000,-,-,-
2316,2025,健康照顧人員(含看護、月子照護),C290000000,-,-,-
2317,2025,建築物管理員、保全及警衛人員,C290000000,2245,32115,41.9
2318,2025,其他服務及銷售工作人員,C290000000,-,-,-
2319,2025,技藝、機械設備操作及組裝人員,C290000000,147283,36887,50.7
2320,2025,園藝及農牧業生產人員,C290000000,-,-,-
2321,2025,砌磚及有關工作人員,C290000000,---,---,---
2322,2025,管道裝設人員(含檢修),C290000000,-,-,-
2323,2025,空調及冷凍機械裝修人員,C290000000,-,-,-
2324,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C290000000,1449,34472,45.8
2325,2025,金屬砂模及砂心製造人員,C290000000,---,---,---
2326,2025,焊接及切割人員(含電焊工、氣焊工),C290000000,8207,37212,50.2
2327,2025,板金人員,C290000000,1526,35585,46.7
2328,2025,金屬結構預備及組合人員,C290000000,216,50931,75.5
2329,2025,鍛造、錘造及鍛壓工作人員,C290000000,1496,40294,50.3
2330,2025,工具製造人員(含模具工、鉗工),C290000000,3941,37483,51.2
2331,2025,金屬工具機設定及操作人員,C290000000,35866,36523,54.8
2332,2025,航空器維修人員,C290000000,-,-,-
2333,2025,產業用機器維修人員,C290000000,5891,51808,78.5
2334,2025,精密儀器製造及修理人員,C290000000,-,-,-
2335,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C290000000,---,---,---
2336,2025,電力、電子、資通訊設備裝修人員(含水電工),C290000000,7869,44234,71.3
2337,2025,產品分級及檢查人員,C290000000,3733,31756,41.2
2338,2025,木材處理、家具木工及有關工作人員,C290000000,-,-,-
2339,2025,製鞋及有關工作人員,C290000000,-,-,-
2340,2025,生產機械設備操作人員、剪裁或裁縫人員,C290000000,12673,35186,45
2341,2025,組裝(現場)人員,C290000000,61942,35119,44.9
2342,2025,半導體製品產線作業人員,C290000000,-,-,-
2343,2025,小客、貨車駕駛人員,C290000000,2151,39286,52.1
2344,2025,大客、貨車駕駛人員,C290000000,---,---,---
2345,2025,推土、吊車、起重機等移運設備操作人員,C290000000,---,---,---
2346,2025,其他技藝、機械設備操作及組裝人員,C290000000,-,-,-
2347,2025,基層技術工及勞力工,C290000000,4670,31429,43
2348,2025,清潔及家事工作人員(含建築清潔工、房務人員),C290000000,788,30828,38.6
2349,2025,勞力工(含理貨員、行李搬運工),C290000000,3874,31550,44
2350,2025,廚房幫工(含速食烹調),C290000000,---,---,---
2351,2025,抄表員及自動販賣機收款員,C290000000,-,-,-
2352,2025,停車場管理工,C290000000,-,-,-
2353,2025,主管及監督人員,C300000000,9903,69778,109.2
2354,2025,高階主管(總經理及總執行長),C300000000,706,139493,250.3
2355,2025,中階主管(經理),C300000000,2721,81611,123.5
2356,2025,監督人員(含現場及辦公室主任、科/股長),C300000000,6476,57206,87.3
2357,2025,專業人員,C300000000,6677,50412,77.3
2358,2025,品管、工管及生管工程師,C300000000,1585,48485,73.4
2359,2025,土木及水利工程師,C300000000,---,---,---
2360,2025,環境工程師,C300000000,-,-,-
2361,2025,航空機械工程師,C300000000,-,-,-
2362,2025,機械工程師(含造船、輪機、鑄造),C300000000,1955,51767,84.5
2363,2025,化學工程師,C300000000,---,---,---
2364,2025,醫療器材、醫學工程師,C300000000,-,-,-
2365,2025,光學工程師,C300000000,-,-,-
2366,2025,電機、電子工程師,C300000000,752,52726,79.7
2367,2025,建築工程師(含建築師),C300000000,-,-,-
2368,2025,景觀設計師、都市及交通規劃師,C300000000,---,---,---
2369,2025,平面及多媒體設計師,C300000000,-,-,-
2370,2025,產品及服裝設計師(含工業設計),C300000000,866,47693,66.5
2371,2025,護理人員,C300000000,---,---,---
2372,2025,勞安及衛生管理人員(含工業安全管理師),C300000000,210,48150,73.5
2373,2025,會(審)計師,C300000000,---,---,---
2374,2025,財務及投資規劃分析人員,C300000000,43,58277,93.1
2375,2025,專案管理師(含經營管理顧問),C300000000,309,54741,82.3
2376,2025,稽核人員,C300000000,---,---,---
2377,2025,人力資源管理師,C300000000,164,49394,75.8
2378,2025,廣告及行銷專業人員(含企劃),C300000000,252,45817,64.7
2379,2025,公關專業人員,C300000000,---,---,---
2380,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C300000000,428,51761,80.2
2381,2025,律師,C300000000,---,---,---
2382,2025,專利工程師及公證人,C300000000,-,-,-
2383,2025,社工師、心理專業人員,C300000000,-,-,-
2384,2025,翻譯人員,C300000000,---,---,---
2385,2025,其他專業人員,C300000000,-,-,-
2386,2025,技術員及助理專業人員,C300000000,9524,40258,57.4
2387,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C300000000,-,-,-
2388,2025,電機、電子技術員,C300000000,640,39063,55.8
2389,2025,冷凍空調技術員,C300000000,-,-,-
2390,2025,機械技術員(含造船、輪機、鑄造),C300000000,1891,40994,61.7
2391,2025,化工技術員,C300000000,-,-,-
2392,2025,品管、工管及生管技術員,C300000000,3393,38081,54.6
2393,2025,製圖員,C300000000,436,38438,50.1
2394,2025,環境工程技術員,C300000000,-,-,-
2395,2025,紡織技術員,C300000000,-,-,-
2396,2025,發電設備操作員,C300000000,-,-,-
2397,2025,焚化爐、水處理及氣(液)體設備操作員,C300000000,---,---,---
2398,2025,勞安及衛生技術員,C300000000,215,38257,62.6
2399,2025,會計人員,C300000000,---,---,---
2400,2025,統計及精算助理專業人員,C300000000,-,-,-
2401,2025,工商業銷售代表(含業務員),C300000000,1345,44188,60.2
2402,2025,採購員,C300000000,1239,41357,57.8
2403,2025,報關員(含報驗、船務人員),C300000000,---,---,---
2404,2025,專業秘書,C300000000,---,---,---
2405,2025,法務人員,C300000000,---,---,---
2406,2025,資訊管理及維護技術員,C300000000,189,40998,55.1
2407,2025,電信技術員,C300000000,-,-,-
2408,2025,其他技術員及助理專業人員,C300000000,-,-,-
2409,2025,事務支援人員,C300000000,6946,36470,49
2410,2025,總務,C300000000,520,36027,47.2
2411,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C300000000,2037,36892,50.3
2412,2025,接待員及服務台事務人員(含總機),C300000000,---,---,---
2413,2025,電話及網路客服人員,C300000000,---,---,---
2414,2025,統計調查訪談人員,C300000000,-,-,-
2415,2025,醫院(診所)櫃台事務人員,C300000000,-,-,-
2416,2025,會計助理、簿記、出納,C300000000,1230,38161,50.9
2417,2025,統計、財務、證券及保險事務人員,C300000000,-,-,-
2418,2025,存貨事務人員,C300000000,1095,34185,46.4
2419,2025,生產及物料規劃事務人員,C300000000,1577,36167,47.9
2420,2025,運輸事務人員(含稽查、調度、管理、航務),C300000000,-,-,-
2421,2025,人事事務人員,C300000000,320,35866,47.9
2422,2025,其他事務支援人員,C300000000,-,-,-
2423,2025,服務及銷售工作人員,C300000000,---,---,---
2424,2025,廚師(含廚房領班),C300000000,---,---,---
2425,2025,商店銷售及展售人員(含門市店長),C300000000,-,-,-
2426,2025,建築物管理員、保全及警衛人員,C300000000,---,---,---
2427,2025,其他服務及銷售工作人員,C300000000,-,-,-
2428,2025,技藝、機械設備操作及組裝人員,C300000000,43061,34790,49.8
2429,2025,營建木作人員,C300000000,---,---,---
2430,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C300000000,1239,42325,76.1
2431,2025,金屬砂模及砂心製造人員,C300000000,-,-,-
2432,2025,焊接及切割人員(含電焊工、氣焊工),C300000000,2304,39924,65.8
2433,2025,板金人員,C300000000,684,35922,53.1
2434,2025,金屬結構預備及組合人員,C300000000,749,40192,68.5
2435,2025,鍛造、錘造及鍛壓工作人員,C300000000,1127,38529,55.9
2436,2025,工具製造人員(含模具工、鉗工),C300000000,1569,37363,50.7
2437,2025,金屬工具機設定及操作人員,C300000000,5103,32770,45.2
2438,2025,車輛維修人員(含自行車、機車、汽車、火車),C300000000,634,40742,74.6
2439,2025,航空器維修人員,C300000000,-,-,-
2440,2025,產業用機器維修人員,C300000000,423,44501,63.6
2441,2025,玻璃製品製造人員,C300000000,-,-,-
2442,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C300000000,-,-,-
2443,2025,電力、電子、資通訊設備裝修人員(含水電工),C300000000,458,42236,72.2
2444,2025,產品分級及檢查人員,C300000000,1050,37183,60
2445,2025,木材處理、家具木工及有關工作人員,C300000000,-,-,-
2446,2025,服飾打樣人員,C300000000,-,-,-
2447,2025,潛水人員,C300000000,-,-,-
2448,2025,生產機械設備操作人員、剪裁或裁縫人員,C300000000,7536,33538,45.5
2449,2025,組裝(現場)人員,C300000000,19178,33100,45.3
2450,2025,小客、貨車駕駛人員,C300000000,367,35882,46.6
2451,2025,大客、貨車駕駛人員,C300000000,159,40348,53.2
2452,2025,推土、吊車、起重機等移運設備操作人員,C300000000,476,40587,74
2453,2025,其他技藝、機械設備操作及組裝人員,C300000000,-,-,-
2454,2025,基層技術工及勞力工,C300000000,2865,30634,43.6
2455,2025,清潔及家事工作人員(含建築清潔工、房務人員),C300000000,202,30060,38.9
2456,2025,勞力工(含理貨員、行李搬運工),C300000000,2663,30678,43.9
2457,2025,廚房幫工(含速食烹調),C300000000,-,-,-
2458,2025,抄表員及自動販賣機收款員,C300000000,-,-,-
2459,2025,停車場管理工,C300000000,-,-,-
2460,2025,主管及監督人員,C310000000,6298,74940,111.7
2461,2025,高階主管(總經理及總執行長),C310000000,623,144556,227.2
2462,2025,中階主管(經理),C310000000,1636,86868,129.3
2463,2025,監督人員(含現場及辦公室主任、科/股長),C310000000,4039,59370,91.3
2464,2025,專業人員,C310000000,6499,58444,86.6
2465,2025,品管、工管及生管工程師,C310000000,1364,54590,78.7
2466,2025,土木及水利工程師,C310000000,---,---,---
2467,2025,環境工程師,C310000000,-,-,-
2468,2025,航空機械工程師,C310000000,604,68796,103.5
2469,2025,機械工程師(含造船、輪機、鑄造),C310000000,1573,57209,83.5
2470,2025,化學工程師,C310000000,-,-,-
2471,2025,紡織工程師,C310000000,-,-,-
2472,2025,醫療器材、醫學工程師,C310000000,-,-,-
2473,2025,電機、電子工程師,C310000000,566,62521,91
2474,2025,電信工程師,C310000000,-,-,-
2475,2025,建築工程師(含建築師),C310000000,---,---,---
2476,2025,測量師及製圖師,C310000000,-,-,-
2477,2025,室內設計師,C310000000,-,-,-
2478,2025,產品及服裝設計師(含工業設計),C310000000,762,51940,77.7
2479,2025,醫師,C310000000,-,-,-
2480,2025,護理人員,C310000000,---,---,---
2481,2025,勞安及衛生管理人員(含工業安全管理師),C310000000,166,49978,72.2
2482,2025,會(審)計師,C310000000,---,---,---
2483,2025,風險控管人員,C310000000,---,---,---
2484,2025,財務及投資規劃分析人員,C310000000,---,---,---
2485,2025,專案管理師(含經營管理顧問),C310000000,443,68964,104.6
2486,2025,稽核人員,C310000000,---,---,---
2487,2025,人力資源管理師,C310000000,144,57518,86.5
2488,2025,廣告及行銷專業人員(含企劃),C310000000,381,53112,80.2
2489,2025,公關專業人員,C310000000,-,-,-
2490,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C310000000,406,62386,90.9
2491,2025,律師,C310000000,---,---,---
2492,2025,專利工程師及公證人,C310000000,---,---,---
2493,2025,社工師、心理專業人員,C310000000,---,---,---
2494,2025,翻譯人員,C310000000,---,---,---
2495,2025,其他專業人員,C310000000,-,-,-
2496,2025,技術員及助理專業人員,C310000000,9617,44970,65.2
2497,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C310000000,---,---,---
2498,2025,電機、電子技術員,C310000000,601,46907,73.1
2499,2025,航空機械技術員,C310000000,508,45240,69.9
2500,2025,機械技術員(含造船、輪機、鑄造),C310000000,2534,46913,69.7
2501,2025,化工技術員,C310000000,---,---,---
2502,2025,品管、工管及生管技術員,C310000000,2524,40320,57.2
2503,2025,製圖員,C310000000,360,45773,60.4
2504,2025,地質、採礦、鑽探、冶金技術員,C310000000,-,-,-
2505,2025,環境工程技術員,C310000000,-,-,-
2506,2025,紡織技術員,C310000000,-,-,-
2507,2025,焚化爐、水處理及氣(液)體設備操作員,C310000000,-,-,-
2508,2025,化學加工設備控制員,C310000000,-,-,-
2509,2025,金屬生產製程控制員,C310000000,-,-,-
2510,2025,船舶監管人員(含引水人員),C310000000,---,---,---
2511,2025,航空駕駛員,C310000000,---,---,---
2512,2025,勞安及衛生技術員,C310000000,175,46862,67.6
2513,2025,其他醫療保健助理專業人員,C310000000,-,-,-
2514,2025,會計人員,C310000000,57,52597,82.4
2515,2025,統計及精算助理專業人員,C310000000,-,-,-
2516,2025,工商業銷售代表(含業務員),C310000000,1145,45085,63.4
2517,2025,採購員,C310000000,973,45216,64.9
2518,2025,報關員(含報驗、船務人員),C310000000,-,-,-
2519,2025,專業秘書,C310000000,---,---,---
2520,2025,法務人員,C310000000,---,---,---
2521,2025,社會工作助理人員,C310000000,-,-,-
2522,2025,資訊管理及維護技術員,C310000000,219,44614,60.8
2523,2025,電信技術員,C310000000,-,-,-
2524,2025,其他技術員及助理專業人員,C310000000,-,-,-
2525,2025,事務支援人員,C310000000,5586,39281,56.4
2526,2025,總務,C310000000,356,40132,56.1
2527,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C310000000,1609,38409,56.1
2528,2025,接待員及服務台事務人員(含總機),C310000000,---,---,---
2529,2025,電話及網路客服人員,C310000000,-,-,-
2530,2025,統計調查訪談人員,C310000000,-,-,-
2531,2025,醫院(診所)櫃台事務人員,C310000000,-,-,-
2532,2025,會計助理、簿記、出納,C310000000,1103,40099,57.2
2533,2025,統計、財務、證券及保險事務人員,C310000000,---,---,---
2534,2025,存貨事務人員,C310000000,764,36684,53
2535,2025,生產及物料規劃事務人員,C310000000,1419,41005,58.8
2536,2025,運輸事務人員(含稽查、調度、管理、航務),C310000000,-,-,-
2537,2025,人事事務人員,C310000000,250,39212,55.1
2538,2025,郵件處理及投遞人員,C310000000,-,-,-
2539,2025,其他事務支援人員,C310000000,-,-,-
2540,2025,服務及銷售工作人員,C310000000,223,37070,51.8
2541,2025,廚師(含廚房領班),C310000000,---,---,---
2542,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C310000000,-,-,-
2543,2025,商店銷售及展售人員(含門市店長),C310000000,66,46301,70.5
2544,2025,電話及網路行銷人員,C310000000,-,-,-
2545,2025,建築物管理員、保全及警衛人員,C310000000,---,---,---
2546,2025,技藝、機械設備操作及組裝人員,C310000000,41149,36004,50.6
2547,2025,園藝及農牧業生產人員,C310000000,-,-,-
2548,2025,鋼筋彎紮、模板及混凝土有關工作人員,C310000000,-,-,-
2549,2025,營建木作人員,C310000000,472,40669,68.2
2550,2025,絕緣材料、玻璃安裝人員,C310000000,-,-,-
2551,2025,管道裝設人員(含檢修),C310000000,-,-,-
2552,2025,空調及冷凍機械裝修人員,C310000000,-,-,-
2553,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C310000000,1587,39160,55.3
2554,2025,焊接及切割人員(含電焊工、氣焊工),C310000000,2265,44925,63.2
2555,2025,板金人員,C310000000,79,39971,54.5
2556,2025,金屬結構預備及組合人員,C310000000,986,53033,69.1
2557,2025,鍛造、錘造及鍛壓工作人員,C310000000,755,33429,45.4
2558,2025,工具製造人員(含模具工、鉗工),C310000000,778,45649,60.7
2559,2025,金屬工具機設定及操作人員,C310000000,6067,35227,56.5
2560,2025,車輛維修人員(含自行車、機車、汽車、火車),C310000000,---,---,---
2561,2025,航空器維修人員,C310000000,520,46426,73.2
2562,2025,產業用機器維修人員,C310000000,315,43990,72
2563,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C310000000,-,-,-
2564,2025,電力、電子、資通訊設備裝修人員(含水電工),C310000000,521,45573,59.4
2565,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C310000000,-,-,-
2566,2025,產品分級及檢查人員,C310000000,1003,32269,41.9
2567,2025,木材處理、家具木工及有關工作人員,C310000000,-,-,-
2568,2025,服飾打樣人員,C310000000,-,-,-
2569,2025,製鞋及有關工作人員,C310000000,-,-,-
2570,2025,生產機械設備操作人員、剪裁或裁縫人員,C310000000,4687,33781,46.9
2571,2025,組裝(現場)人員,C310000000,20409,33394,45.2
2572,2025,小客、貨車駕駛人員,C310000000,215,38557,51
2573,2025,大客、貨車駕駛人員,C310000000,201,39601,54.1
2574,2025,推土、吊車、起重機等移運設備操作人員,C310000000,256,66405,90
2575,2025,船舶艙面水手及有關工作人員,C310000000,-,-,-
2576,2025,其他技藝、機械設備操作及組裝人員,C310000000,-,-,-
2577,2025,基層技術工及勞力工,C310000000,2054,30137,38.9
2578,2025,清潔及家事工作人員(含建築清潔工、房務人員),C310000000,---,---,---
2579,2025,勞力工(含理貨員、行李搬運工),C310000000,1852,30123,38.8
2580,2025,廚房幫工(含速食烹調),C310000000,-,-,-
2581,2025,抄表員及自動販賣機收款員,C310000000,-,-,-
2582,2025,停車場管理工,C310000000,-,-,-
2583,2025,主管及監督人員,C320000000,2021,54569,74.8
2584,2025,高階主管(總經理及總執行長),C320000000,58,125290,172.5
2585,2025,中階主管(經理),C320000000,626,66624,95.6
2586,2025,監督人員(含現場及辦公室主任、科/股長),C320000000,1337,45857,59.9
2587,2025,專業人員,C320000000,478,42188,56.2
2588,2025,品管、工管及生管工程師,C320000000,---,---,---
2589,2025,土木及水利工程師,C320000000,-,-,-
2590,2025,機械工程師(含造船、輪機、鑄造),C320000000,---,---,---
2591,2025,化學工程師,C320000000,-,-,-
2592,2025,電機、電子工程師,C320000000,---,---,---
2593,2025,室內設計師,C320000000,-,-,-
2594,2025,平面及多媒體設計師,C320000000,-,-,-
2595,2025,產品及服裝設計師(含工業設計),C320000000,---,---,---
2596,2025,勞安及衛生管理人員(含工業安全管理師),C320000000,---,---,---
2597,2025,會(審)計師,C320000000,-,-,-
2598,2025,專案管理師(含經營管理顧問),C320000000,-,-,-
2599,2025,稽核人員,C320000000,-,-,-
2600,2025,人力資源管理師,C320000000,---,---,---
2601,2025,廣告及行銷專業人員(含企劃),C320000000,---,---,---
2602,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C320000000,---,---,---
2603,2025,翻譯人員,C320000000,-,-,-
2604,2025,其他專業人員,C320000000,-,-,-
2605,2025,技術員及助理專業人員,C320000000,2765,37000,49
2606,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C320000000,-,-,-
